,1,2,3,4,5,6,7,8,9,10
555,5424.0,7113.0,8036.0,10720.0,6106.0,5827.0,10249.0,6317.0,6812.0,6726.0
556,4685.0,5315.0,7874.0,10045.0,5421.0,5440.0,8914.0,7147.0,7173.0,6070.0
557,4609.0,4971.0,6751.0,9353.0,5480.0,5582.0,10461.0,5007.0,6513.0,6424.0
558,4084.0,3009.0,3251.0,8840.0,1897.0,3327.0,5975.0,2445.0,5494.0,4682.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,4507.0,3802.0,5884.0,8649.0,3753.0,4296.0,10712.0,5180.0,5713.0,5703.0
561,3933.0,4509.0,6267.0,7589.0,3537.0,4238.0,10015.0,3884.0,5982.0,4632.0
562,3806.0,5152.0,5553.0,6514.0,4276.0,4275.0,8880.0,3557.0,5076.0,5096.0
563,3557.0,3886.0,5139.0,7355.0,3425.0,4230.0,8219.0,4357.0,6086.0,4833.0
564,3858.0,3956.0,4346.0,7655.0,3747.0,4128.0,9406.0,3959.0,5176.0,5027.0
565,4266.0,2243.0,4132.0,8805.0,2200.0,2771.0,6671.0,2656.0,5131.0,5429.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,5372.0,6494.0,8778.0,11033.0,6846.0,6093.0,13561.0,7774.0,7415.0,8422.0
568,5252.0,5274.0,7497.0,9808.0,5283.0,5658.0,12603.0,6700.0,5200.0,6635.0
569,5487.0,6308.0,8399.0,10032.0,5310.0,5589.0,13568.0,6219.0,7001.0,6316.0
570,5106.0,6301.0,8891.0,12533.0,5824.0,5933.0,13183.0,7337.0,8176.0,6637.0
571,5038.0,5434.0,7893.0,11112.0,4381.0,5931.0,11885.0,6115.0,8424.0,6997.0
572,4731.0,3354.0,4157.0,10071.0,1593.0,3201.0,7956.0,3100.0,6233.0,5284.0
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,5655.0,6315.0,9055.0,11754.0,5391.0,6550.0,15399.0,8066.0,10061.0,7049.0
575,5433.0,5811.0,8714.0,9990.0,6108.0,5611.0,13813.0,7054.0,7438.0,6201.0
576,5337.0,6331.0,7499.0,8860.0,5711.0,5310.0,9952.0,6070.0,6746.0,5811.0
577,4154.0,4809.0,8010.0,9872.0,4940.0,5251.0,11960.0,6240.0,6750.0,5452.0
578,4451.0,4597.0,6763.0,9698.0,5051.0,5351.0,10040.0,5187.0,6368.0,5683.0
579,4174.0,2592.0,3131.0,9266.0,1711.0,3023.0,7815.0,2483.0,6109.0,4420.0
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,3886.0,4158.0,6114.0,9674.0,4414.0,4552.0,10864.0,4815.0,6381.0,5661.0
582,3185.0,4319.0,5431.0,7896.0,3831.0,4140.0,11089.0,4351.0,4911.0,4672.0
583,4069.0,5010.0,6051.0,7832.0,4458.0,4153.0,9134.0,4178.0,5513.0,4791.0
584,3906.0,4606.0,5668.0,8230.0,3790.0,3930.0,9091.0,4588.0,5435.0,4206.0
585,3746.0,4218.0,5156.0,9048.0,3667.0,4115.0,10659.0,4095.0,5746.0,5205.0
586,4425.0,2847.0,3216.0,9756.0,1998.0,2910.0,6991.0,2254.0,6597.0,4478.0
587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,5623.0,6355.0,9258.0,13564.0,7521.0,6426.0,13814.0,7444.0,9631.0,6450.0
589,5190.0,6000.0,8854.0,10163.0,5784.0,5209.0,12348.0,6890.0,8539.0,5044.0
590,4280.0,7056.0,7661.0,9515.0,5800.0,5354.0,10262.0,5982.0,7929.0,5053.0
591,4327.0,5626.0,6933.0,9954.0,4773.0,4849.0,10789.0,6594.0,6664.0,5182.0
592,3971.0,5064.0,6610.0,10315.0,4956.0,5012.0,11115.0,5039.0,6972.0,4682.0
593,3582.0,2738.0,3698.0,10208.0,1791.0,2822.0,6881.0,2910.0,5727.0,3567.0
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,3414.0,3927.0,5393.0,10919.0,3693.0,4330.0,11405.0,4894.0,5977.0,4346.0
596,3396.0,3647.0,5666.0,8985.0,3623.0,3768.0,10029.0,4027.0,5430.0,4496.0
597,3148.0,5127.0,5055.0,8718.0,4306.0,4467.0,8038.0,4563.0,4445.0,3755.0
598,3920.0,3717.0,5452.0,9205.0,4070.0,3962.0,8414.0,5374.0,5369.0,4043.0
599,3869.0,4318.0,6889.0,11938.0,4860.0,5142.0,10951.0,5373.0,6559.0,5266.0
600,4094.0,2976.0,4322.0,11930.0,2315.0,3282.0,7271.0,3802.0,6326.0,4372.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,5464.0,8173.0,10679.0,15595.0,7786.0,7586.0,15349.0,9367.0,10494.0,7033.0
603,5008.0,6422.0,8989.0,11932.0,6226.0,5934.0,12542.0,6897.0,8395.0,5937.0
604,4978.0,6615.0,8659.0,10729.0,5884.0,5741.0,10774.0,6428.0,7865.0,5397.0
605,4346.0,5401.0,7659.0,10522.0,5380.0,5592.0,9839.0,6689.0,6734.0,5840.0
606,4706.0,4823.0,6564.0,10528.0,4686.0,5642.0,10543.0,5838.0,7752.0,5391.0
607,3959.0,2551.0,3562.0,9382.0,2187.0,2962.0,6500.0,2823.0,5762.0,4228.0
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,3676.0,4189.0,6061.0,8995.0,3511.0,4439.0,9155.0,4844.0,6068.0,5329.0
610,3377.0,4963.0,5978.0,8070.0,3624.0,4277.0,8109.0,4040.0,5228.0,4785.0
611,3275.0,4865.0,5164.0,8530.0,4305.0,3911.0,7551.0,4117.0,5084.0,5488.0
612,3392.0,4123.0,5389.0,7924.0,4557.0,4365.0,7518.0,5369.0,5152.0,4512.0
613,3906.0,3323.0,5665.0,7603.0,3869.0,4558.0,7968.0,4859.0,5642.0,5471.0
614,4270.0,2593.0,3737.0,9563.0,2107.0,3151.0,5890.0,3268.0,6620.0,4601.0
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,4611.0,6997.0,10098.0,11450.0,7797.0,6826.0,11534.0,8513.0,9517.0,7583.0
617,4381.0,6207.0,8607.0,9140.0,5438.0,5947.0,11201.0,7046.0,7089.0,6124.0
618,4383.0,6469.0,8034.0,8594.0,5685.0,5298.0,8614.0,6038.0,6152.0,5714.0
619,3740.0,4994.0,7563.0,8958.0,5003.0,5372.0,8645.0,6552.0,5796.0,5511.0
620,4128.0,4491.0,7729.0,8995.0,4899.0,5151.0,9661.0,5685.0,7345.0,5512.0
621,3911.0,2473.0,3574.0,10044.0,1946.0,3079.0,5582.0,2626.0,5770.0,5075.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,3982.0,4004.0,4658.0,8184.0,4039.0,4131.0,6562.0,4737.0,5599.0,5177.0
624,3407.0,3874.0,5026.0,7543.0,3338.0,4896.0,7698.0,5135.0,4841.0,4787.0
625,3405.0,5084.0,4620.0,6440.0,4265.0,3951.0,6814.0,5021.0,5136.0,4679.0
626,2462.0,3911.0,4575.0,6629.0,3629.0,3977.0,6444.0,5233.0,4950.0,4547.0
627,3518.0,3583.0,4853.0,6948.0,3660.0,4521.0,6956.0,5186.0,5993.0,4750.0
628,3914.0,2725.0,3846.0,9405.0,2000.0,2872.0,5945.0,3380.0,6313.0,4113.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,5280.0,7514.0,10066.0,10201.0,6274.0,6397.0,11224.0,8630.0,8992.0,7302.0
631,4919.0,8461.0,12260.0,12659.0,6633.0,7320.0,12636.0,9061.0,8663.0,6790.0
632,4712.0,5565.0,8331.0,10560.0,6384.0,6808.0,9547.0,6826.0,8402.0,6982.0
633,5400.0,4845.0,8565.0,12297.0,5994.0,6545.0,10196.0,8234.0,8272.0,7145.0
634,0.0,2689.0,0.0,0.0,0.0,0.0,3335.0,0.0,0.0,0.0
635,5355.0,2979.0,5420.0,11694.0,2692.0,4176.0,7678.0,4208.0,7277.0,5966.0
636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,5402.0,7562.0,10598.0,10575.0,7688.0,7346.0,12601.0,10198.0,9752.0,7405.0
638,5439.0,5808.0,7699.0,9648.0,6693.0,5981.0,10890.0,6435.0,7855.0,6298.0
639,4944.0,6252.0,8472.0,9189.0,5399.0,5778.0,9482.0,6783.0,7221.0,5903.0
640,4654.0,5283.0,7206.0,8763.0,5469.0,5066.0,9132.0,7586.0,6628.0,6334.0
641,4396.0,4907.0,7448.0,9501.0,5138.0,5824.0,10191.0,6394.0,7570.0,6059.0
642,4743.0,2497.0,3697.0,10048.0,1837.0,3269.0,5585.0,3688.0,5948.0,4898.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,4033.0,4377.0,5035.0,8947.0,4127.0,4691.0,7752.0,5053.0,5550.0,5521.0
645,3681.0,3982.0,5114.0,8166.0,3640.0,4597.0,6897.0,4754.0,4956.0,4852.0
646,3775.0,4732.0,5008.0,7843.0,4486.0,4490.0,6913.0,4404.0,5378.0,4508.0
647,3430.0,4288.0,5271.0,8008.0,3653.0,4386.0,6394.0,5516.0,4944.0,4876.0
648,3720.0,3852.0,5485.0,7947.0,4499.0,4532.0,7895.0,4318.0,6110.0,5317.0
649,4169.0,2613.0,3367.0,10166.0,2441.0,3346.0,5810.0,3355.0,5533.0,4816.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,4652.0,6631.0,8266.0,11357.0,6096.0,6329.0,10681.0,8561.0,9754.0,7410.0
652,4678.0,5382.0,6855.0,9786.0,5310.0,5111.0,8801.0,6081.0,6977.0,5604.0
653,4868.0,5261.0,7380.0,9547.0,4628.0,4454.0,7589.0,5869.0,7098.0,4773.0
654,4466.0,5729.0,7177.0,9364.0,4179.0,4679.0,7376.0,6936.0,6343.0,5836.0
655,4196.0,5096.0,6251.0,9016.0,4878.0,4848.0,8601.0,6330.0,6881.0,6059.0
656,4596.0,2542.0,3266.0,9414.0,1697.0,2861.0,5106.0,3128.0,5969.0,5062.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,4260.0,4296.0,4848.0,9172.0,3687.0,4200.0,7226.0,5067.0,5824.0,4800.0
659,3364.0,3849.0,4745.0,7543.0,3504.0,4225.0,7681.0,5477.0,5272.0,4910.0
660,3761.0,4986.0,4716.0,7810.0,3944.0,4411.0,6747.0,5042.0,5615.0,4402.0
661,4042.0,5394.0,5357.0,9677.0,5141.0,5656.0,8530.0,6677.0,6034.0,5090.0
662,4161.0,0.0,6788.0,9839.0,0.0,0.0,10213.0,6223.0,8383.0,5597.0
663,6532.0,3305.0,0.0,10834.0,2817.0,3899.0,6093.0,3903.0,0.0,4349.0
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,5857.0,7549.0,10855.0,13095.0,8274.0,7869.0,12623.0,9844.0,11562.0,7438.0
666,5253.0,7015.0,9863.0,11285.0,6836.0,6367.0,11121.0,7805.0,8544.0,6331.0
667,4838.0,7142.0,9172.0,11232.0,5913.0,6742.0,8842.0,6603.0,8249.0,4965.0
668,4785.0,6307.0,8072.0,9461.0,5264.0,5599.0,9743.0,7378.0,7437.0,5907.0
669,5220.0,5445.0,8091.0,11209.0,5284.0,5642.0,10087.0,7069.0,7416.0,6498.0
670,4720.0,3311.0,4055.0,10208.0,2280.0,3750.0,6506.0,3274.0,7459.0,5561.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,5474.0,6423.0,8533.0,10593.0,6540.0,6107.0,10223.0,8504.0,9128.0,6811.0
673,4479.0,5651.0,8708.0,8794.0,5736.0,6272.0,9776.0,7782.0,7003.0,7009.0
674,4677.0,6818.0,7839.0,9340.0,5903.0,5621.0,8169.0,7146.0,6758.0,6226.0
675,3869.0,5009.0,7560.0,10102.0,5013.0,5424.0,7935.0,7844.0,7101.0,5766.0
676,5334.0,4655.0,7836.0,9790.0,5199.0,5662.0,9936.0,5749.0,8325.0,6239.0
677,4967.0,2979.0,4397.0,11185.0,2146.0,3460.0,6225.0,3583.0,6430.0,4895.0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,3582.0,4157.0,5935.0,9376.0,4564.0,5220.0,8561.0,6416.0,6184.0,5346.0
680,3890.0,3468.0,5195.0,8331.0,4530.0,4747.0,8339.0,5834.0,6167.0,5290.0
681,3894.0,5091.0,5490.0,7898.0,0.0,0.0,7300.0,5376.0,6112.0,5340.0
682,4963.0,4527.0,6019.0,7866.0,5291.0,5616.0,7272.0,5759.0,5561.0,4753.0
683,4594.0,3978.0,5865.0,8319.0,4456.0,4561.0,7806.0,4958.0,6359.0,5577.0
684,5849.0,3085.0,3989.0,10552.0,2225.0,3562.0,6059.0,3591.0,6619.0,5337.0
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,6527.0,7038.0,8886.0,12053.0,7528.0,7877.0,11482.0,9339.0,9911.0,7774.0
687,5815.0,6511.0,8577.0,11402.0,6338.0,6974.0,11391.0,7840.0,7689.0,6454.0
688,5328.0,7588.0,8397.0,10083.0,6187.0,5855.0,10756.0,8065.0,7164.0,6882.0
689,6144.0,6119.0,8508.0,10512.0,5670.0,6392.0,10409.0,9182.0,7656.0,7212.0
690,7195.0,6062.0,9700.0,13832.0,6875.0,7168.0,13668.0,8094.0,9248.0,7421.0
691,7066.0,3424.0,6702.0,14052.0,2435.0,5105.0,8884.0,5052.0,9096.0,6517.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,7380.0,8674.0,10369.0,12359.0,8580.0,7638.0,14130.0,10924.0,10854.0,7440.0
694,6467.0,7664.0,9044.0,11114.0,7180.0,7092.0,13115.0,8470.0,8378.0,7432.0
695,6454.0,7533.0,9694.0,11716.0,6096.0,6906.0,10229.0,7504.0,7785.0,6532.0
696,7016.0,6661.0,8766.0,10657.0,5792.0,6371.0,11994.0,8417.0,7665.0,6665.0
697,6207.0,6385.0,10190.0,11831.0,7606.0,8320.0,15268.0,8258.0,8834.0,7349.0
698,6185.0,2914.0,7669.0,11624.0,3054.0,4530.0,7000.0,5486.0,7545.0,5292.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,4884.0,4821.0,5792.0,9556.0,4989.0,5859.0,9558.0,6852.0,7026.0,5202.0
701,4345.0,5264.0,6446.0,8426.0,5183.0,4930.0,8891.0,6751.0,5380.0,5636.0
702,4915.0,5830.0,5256.0,8042.0,5345.0,4735.0,7521.0,5649.0,6259.0,5268.0
703,5060.0,4629.0,6363.0,8522.0,4929.0,4394.0,7826.0,6076.0,6451.0,4621.0
704,5269.0,4407.0,5481.0,8403.0,5355.0,5079.0,8593.0,5008.0,6177.0,5211.0
705,7263.0,3375.0,6621.0,11953.0,2572.0,4082.0,7776.0,4457.0,7674.0,6041.0
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,8069.0,10419.0,13472.0,15110.0,10870.0,9437.0,16763.0,10956.0,12767.0,8833.0
708,7739.0,9499.0,13072.0,12776.0,8665.0,7723.0,14580.0,9550.0,10291.0,7707.0
709,7523.0,9365.0,10510.0,13087.0,8758.0,7493.0,11707.0,8282.0,9415.0,7015.0
710,7785.0,8117.0,11617.0,13183.0,7726.0,7131.0,12483.0,9008.0,9787.0,6569.0
711,7558.0,7574.0,9598.0,13591.0,7085.0,7554.0,11603.0,7381.0,8996.0,6922.0
712,8367.0,4553.0,8094.0,13884.0,3912.0,5142.0,7921.0,4339.0,9540.0,6482.0
713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,9331.0,9027.0,11282.0,14572.0,8765.0,9297.0,12528.0,7248.0,11569.0,8597.0
715,7959.0,7557.0,12121.0,15839.0,9164.0,7982.0,14590.0,7962.0,10636.0,8406.0
716,3659.0,2437.0,4310.0,6551.0,2850.0,3357.0,5458.0,3738.0,4885.0,5239.0
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,6057.0,3934.0,4825.0,12724.0,2847.0,3990.0,8882.0,3806.0,6096.0,4787.0
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,6463.0,5999.0,8788.0,13543.0,4646.0,5223.0,11145.0,7086.0,7684.0,6157.0
722,6466.0,5513.0,8376.0,16860.0,5056.0,5044.0,10690.0,6463.0,7903.0,6862.0
723,2605.0,2269.0,3804.0,10152.0,1830.0,2604.0,5219.0,3025.0,5063.0,4216.0
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,5509.0,4137.0,5523.0,10737.0,4773.0,4273.0,9434.0,5028.0,7073.0,4902.0
726,5023.0,3132.0,4299.0,9751.0,2109.0,3477.0,4960.0,3250.0,6043.0,4956.0
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,6239.0,7308.0,10684.0,11177.0,7314.0,6459.0,13086.0,9390.0,10602.0,7581.0
729,4574.0,6696.0,8739.0,10509.0,6123.0,5857.0,11736.0,7182.0,8505.0,6192.0
730,4796.0,5945.0,7253.0,9024.0,5264.0,5206.0,9377.0,7262.0,7149.0,5200.0
731,3716.0,5246.0,6300.0,8257.0,4800.0,5043.0,7352.0,6089.0,6548.0,4534.0
732,3998.0,4762.0,7719.0,8658.0,4780.0,5246.0,7623.0,4593.0,6744.0,5746.0
733,4599.0,3024.0,3373.0,10693.0,2169.0,3168.0,4761.0,2763.0,5544.0,4289.0
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,5346.0,7237.0,8209.0,11124.0,7523.0,6272.0,11019.0,8425.0,9529.0,6460.0
736,4924.0,6444.0,7464.0,8851.0,5748.0,5510.0,9066.0,6463.0,6985.0,5802.0
737,4541.0,6366.0,7417.0,9284.0,5219.0,5709.0,9051.0,6731.0,6748.0,5049.0
738,4295.0,5810.0,6578.0,9584.0,5101.0,5151.0,7721.0,7242.0,7003.0,5656.0
739,4161.0,5456.0,8497.0,9008.0,5177.0,5532.0,9627.0,6558.0,7773.0,7036.0
740,5255.0,2883.0,4610.0,9655.0,1743.0,2941.0,5307.0,3571.0,7334.0,4867.0
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,3721.0,4082.0,5420.0,8825.0,4195.0,4025.0,7072.0,6083.0,6086.0,5302.0
743,3680.0,3955.0,4848.0,7308.0,3701.0,3620.0,6604.0,5540.0,5778.0,4681.0
744,3299.0,4524.0,5024.0,7456.0,4025.0,4126.0,6292.0,4670.0,5651.0,3792.0
745,3492.0,3728.0,4677.0,7239.0,3570.0,3670.0,6125.0,5447.0,5905.0,4203.0
746,3586.0,3206.0,5701.0,7638.0,3962.0,3711.0,7167.0,4517.0,6601.0,5131.0
747,4840.0,2575.0,3452.0,9401.0,1911.0,3022.0,5218.0,2803.0,5410.0,4192.0
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,4781.0,5931.0,8055.0,10174.0,6277.0,6360.0,9418.0,7502.0,9209.0,6088.0
750,4806.0,5258.0,8292.0,9088.0,5505.0,5079.0,9877.0,7804.0,7619.0,6137.0
751,4310.0,6032.0,6883.0,8520.0,5372.0,6077.0,7992.0,6071.0,7038.0,5173.0
752,5171.0,4775.0,7485.0,9614.0,4932.0,5395.0,9163.0,8403.0,7253.0,6203.0
753,5577.0,5919.0,6911.0,13307.0,5640.0,6555.0,11430.0,6401.0,8072.0,6350.0
754,5363.0,3067.0,4382.0,11904.0,2110.0,3352.0,6240.0,4063.0,7563.0,4806.0
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,6038.0,8155.0,9922.0,13120.0,7407.0,7413.0,11970.0,8679.0,10858.0,7275.0
757,4901.0,6837.0,8950.0,11230.0,6231.0,6055.0,10481.0,8146.0,8929.0,5982.0
758,4672.0,6405.0,8155.0,9571.0,5656.0,5034.0,9566.0,6877.0,6956.0,6052.0
759,4394.0,5275.0,7195.0,9882.0,5011.0,5265.0,8692.0,7002.0,6611.0,5416.0
760,5022.0,5260.0,7920.0,10985.0,5209.0,5268.0,9570.0,6205.0,7955.0,5772.0
761,4663.0,2335.0,4781.0,10042.0,2064.0,3320.0,6172.0,3603.0,7299.0,4770.0
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,3965.0,3678.0,5027.0,8940.0,3294.0,3834.0,8215.0,5787.0,6314.0,4795.0
764,3136.0,4653.0,5333.0,7914.0,3912.0,4076.0,7397.0,5070.0,6075.0,5094.0
765,3735.0,4773.0,6116.0,7317.0,3862.0,3843.0,7346.0,5051.0,5880.0,5530.0
766,3900.0,3765.0,5179.0,8239.0,3852.0,3679.0,7296.0,5694.0,5883.0,4602.0
767,4726.0,3647.0,6018.0,8628.0,4617.0,4083.0,8623.0,5296.0,6309.0,5285.0
768,5015.0,2809.0,4221.0,10274.0,2162.0,2905.0,6312.0,3765.0,7377.0,4610.0
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,4303.0,7478.0,9914.0,11092.0,7566.0,6506.0,11966.0,9169.0,9403.0,7738.0
771,4833.0,6113.0,7895.0,9657.0,5433.0,5586.0,10521.0,7938.0,9308.0,6615.0
772,4180.0,6178.0,7862.0,8794.0,5389.0,4618.0,8775.0,7449.0,7417.0,6502.0
773,4460.0,5842.0,7248.0,9114.0,4839.0,4911.0,8565.0,7768.0,7615.0,5858.0
774,4651.0,4727.0,7204.0,10421.0,4658.0,5314.0,9063.0,6002.0,7490.0,5743.0
775,4475.0,3005.0,3419.0,9847.0,1752.0,3086.0,4775.0,3402.0,7470.0,5302.0
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,3598.0,3633.0,5354.0,8328.0,3742.0,3783.0,7055.0,4977.0,6713.0,5348.0
778,4054.0,3755.0,4982.0,7611.0,3848.0,4044.0,6904.0,5368.0,5991.0,4842.0
779,3875.0,4666.0,4650.0,8051.0,4179.0,3936.0,6084.0,5473.0,5991.0,4347.0
780,4042.0,4035.0,5978.0,8080.0,3560.0,3948.0,7817.0,6350.0,6278.0,4792.0
781,4708.0,4022.0,5640.0,10243.0,4548.0,4887.0,8929.0,6145.0,7042.0,5562.0
782,5289.0,3032.0,4574.0,11487.0,2274.0,3320.0,6933.0,4103.0,7321.0,5127.0
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,5942.0,7161.0,10970.0,12899.0,7524.0,7519.0,11387.0,8923.0,10551.0,7600.0
785,5451.0,6610.0,8615.0,11093.0,6036.0,5872.0,11404.0,8163.0,8222.0,6313.0
786,5568.0,6478.0,7651.0,9881.0,6407.0,5714.0,9155.0,6805.0,8367.0,5959.0
787,4419.0,5532.0,7784.0,10428.0,4692.0,4500.0,7927.0,8282.0,8004.0,5823.0
788,5397.0,4823.0,8057.0,10130.0,5221.0,5392.0,9785.0,6260.0,8287.0,6374.0
789,4592.0,3211.0,4525.0,10213.0,1689.0,3036.0,6173.0,3589.0,6224.0,4710.0
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,3701.0,3967.0,5430.0,8284.0,4264.0,4113.0,7840.0,4841.0,7172.0,5821.0
792,3805.0,4095.0,5223.0,7637.0,3935.0,4356.0,8002.0,5538.0,5538.0,5511.0
793,4170.0,4949.0,5302.0,7612.0,3985.0,3904.0,6497.0,4972.0,5868.0,5043.0
794,3141.0,4065.0,5725.0,7046.0,3580.0,3635.0,7113.0,6036.0,5456.0,4595.0
795,3725.0,3430.0,5831.0,8271.0,4146.0,4149.0,8025.0,4712.0,6214.0,5755.0
796,5225.0,2803.0,4189.0,10105.0,2042.0,3164.0,5549.0,3414.0,6976.0,5187.0
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,5695.0,7209.0,8998.0,11977.0,7237.0,7358.0,11551.0,9339.0,11397.0,8298.0
799,4806.0,6457.0,8154.0,9733.0,5555.0,5711.0,10180.0,7635.0,8692.0,6951.0
800,3858.0,7034.0,8626.0,9074.0,5261.0,4766.0,8236.0,6737.0,7457.0,6448.0
801,4748.0,5737.0,6947.0,9107.0,4720.0,5053.0,7834.0,8233.0,8188.0,4909.0
802,4057.0,4759.0,6971.0,9421.0,4709.0,5120.0,8293.0,5853.0,8419.0,6836.0
803,3909.0,2922.0,3494.0,10012.0,1783.0,3121.0,5085.0,2993.0,6622.0,4508.0
804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,3565.0,4183.0,5400.0,8823.0,4028.0,4241.0,6907.0,5613.0,6882.0,5790.0
806,3547.0,4436.0,5256.0,7470.0,4073.0,3989.0,7353.0,5581.0,6497.0,5059.0
807,3531.0,5150.0,5538.0,6681.0,4325.0,4198.0,5977.0,5136.0,5594.0,3506.0
808,3932.0,3912.0,6105.0,7369.0,3711.0,3930.0,7158.0,5508.0,6414.0,4778.0
809,4005.0,3800.0,5216.0,8210.0,4181.0,4101.0,7534.0,5172.0,6346.0,5114.0
810,5208.0,3011.0,4247.0,10540.0,2038.0,3134.0,6041.0,3502.0,6970.0,5332.0
811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,6714.0,8733.0,11282.0,13117.0,8847.0,6759.0,12595.0,9514.0,11578.0,6774.0
813,6206.0,10107.0,11299.0,14451.0,7692.0,6803.0,11956.0,8752.0,8927.0,5848.0
814,6816.0,6473.0,8546.0,13731.0,7720.0,7705.0,13381.0,8872.0,9440.0,6542.0
815,6574.0,6168.0,8716.0,17311.0,6321.0,7520.0,14335.0,10532.0,10330.0,6725.0
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,6709.0,4446.0,7123.0,15018.0,3248.0,3941.0,13089.0,4838.0,8664.0,6243.0
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,4163.0,4588.0,6830.0,11354.0,4713.0,4770.0,10208.0,6784.0,6987.0,5767.0
821,4194.0,5304.0,6253.0,9174.0,4191.0,4461.0,8449.0,6183.0,5985.0,4971.0
822,3467.0,3793.0,6185.0,8556.0,3704.0,4380.0,7985.0,6309.0,6462.0,4723.0
823,3549.0,3824.0,6343.0,7944.0,4064.0,4247.0,8028.0,5271.0,6089.0,4792.0
824,4173.0,2662.0,4008.0,9494.0,1945.0,3138.0,5479.0,3546.0,6837.0,4586.0
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,5377.0,6947.0,9563.0,11303.0,7213.0,7624.0,11693.0,9881.0,11968.0,8442.0
827,4648.0,6569.0,9274.0,10050.0,6132.0,5235.0,11185.0,8357.0,8416.0,7002.0
828,4110.0,7132.0,8651.0,9130.0,6071.0,5364.0,9020.0,6489.0,7444.0,5948.0
829,4116.0,5371.0,8336.0,9818.0,5404.0,5734.0,8168.0,8516.0,7644.0,5915.0
830,4718.0,4948.0,7735.0,10025.0,5098.0,5862.0,9300.0,6049.0,8346.0,6521.0
831,4594.0,3066.0,3772.0,11196.0,1828.0,2937.0,5534.0,3834.0,6685.0,5807.0
